text,adv_text,label,label_id,reference
<<Passage>> A pet store had 78 puppies.  In one day they sold 30 of them and put the rest into cages with 8 in each cage<<Question>> How many cages did they use? ,"<<Passage>>A pet store, with an area of 200 square feet, had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage, reducing the area to 150 square feet.<<Question>> How many cages did they use? ",6.0,6.0,"Explanation: The pet store initially had 78 puppies. They sold 30 puppies, which leaves them with 78 - 30 = 48 puppies. Each cage can hold 8 puppies, so to find out how many cages they used, we divide the total number of puppies by the number of puppies each cage can hold. So, 48 / 8 = 6 cages."
"<<Passage>> A painter needed to paint 12 rooms in a building.  Each room takes 7 hours to paint<<Question>> If he already painted 5 rooms, how much longer will he take to paint the rest? ","<<Passage>>A painter needed to paint 12 rooms in a building, each room initially having an area of 200 square feet. After some remodeling, each room now takes 7 hours to paint and has an area of 150 square feet.<<Question>> If he already painted 5 rooms, how much longer will he take to paint the rest? ",49.0,49.0,"Explanation: The painter has already painted 5 rooms out of 12, so there are 12 - 5 = 7 rooms left to paint. Since each room takes 7 hours to paint, the painter will need 7 * 7 = 49 hours to paint the rest of the rooms."
"<<Passage>> A chef needs to cook 13 potatoes.  He has already cooked 5<<Question>> If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ","<<Passage>>A chef needs to cook 13 potatoes, weighing a total of 50 pounds. He has already cooked 5. The weight of the remaining potatoes is 70 pounds.<<Question>> If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",48.0,48.0,"Explanation: The chef needs to cook 13 potatoes and has already cooked 5. This means he still needs to cook 13 - 5 = 8 potatoes. If each potato takes 6 minutes to cook, then 8 potatoes will take 8 * 6 = 48 minutes to cook."
"<<Passage>> Janet was playing a video game and had 47 lives.  In a hard part of the game she lost 23 lives<<Question>> If she got 46 more lives in the next level, how many lives would she have? ","<<Passage>>Janet was playing a video game at a speed of 60 mph and had 47 lives. In a hard part of the game, she lost 23 lives and her speed dropped to 30 mph.<<Question>> If she got 46 more lives in the next level, how many lives would she have? ",70.0,70.0,"Explanation: Janet initially had 47 lives. She lost 23 lives, so we subtract 23 from 47 which gives us 24. Then, she gained 46 more lives. So, we add 46 to the remaining 24 lives. 24 + 46 equals 70. Therefore, Janet has 70 lives left."
<<Passage>> Emily was planting vegetables in her garden.  She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each<<Question>> How many small gardens did Emily have? ,"<<Passage>>Emily was planting vegetables in her garden, which had a 40% humidity. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. By the time she was done, the humidity had risen to 60%.<<Question>> How many small gardens did Emily have? ",3.0,3.0,"Explanation: Emily started with 42 seeds. She planted 36 of them in the big garden, leaving her with 42 - 36 = 6 seeds. Since she planted 2 seeds in each small garden, the number of small gardens is 6 / 2 = 3."
"<<Passage>> At lunch a waiter had 7 customers and 4 of them didn't leave a tip<<Question>> If he got $9 each from the ones who did tip, how much money did he earn? ","<<Passage>>At lunch, when the humidity was at 45%, a waiter had 7 customers and 4 of them didn't leave a tip. As more customers came in, the humidity in the restaurant increased to 60%.<<Question>> If he got $9 each from the ones who did tip, how much money did he earn? ",27.0,27.0,"Explanation: First, we find out how many customers left a tip by subtracting the number of customers who didn't leave a tip (4) from the total number of customers (7). This gives us 3 customers. Then, we multiply the number of customers who did tip (3) by the amount each of them left ($9) to find out the total amount of money the waiter earned. 3 times 9 equals 27."
"<<Passage>> A magician was selling magic card decks for 7 dollars each<<Question>> If he started with 16 decks and by the end of the day he had 8 left, how much money did he earn? ","<<Passage>>A magician was selling magic card decks for 7 dollars each in a room with a temperature of 70 degrees Fahrenheit. As he continued selling, the room's temperature rose to 85 degrees Fahrenheit.<<Question>> If he started with 16 decks and by the end of the day he had 8 left, how much money did he earn? ",56.0,56.0,"Explanation: To find out how much money the magician earned, we first need to determine how many decks of cards he sold. He started with 16 decks and had 8 left, so he sold 16 - 8 = 8 decks. Each deck was sold for 7 dollars, so he earned 8 * 7 = 56 dollars."
"<<Passage>> Kaleb started his own lawn mowing business.  In the spring he made 4 dollars mowing lawns and in the summer he made 50 dollars<<Question>> If he had to spend 4 dollars buying supplies, how much money did he end up with? ","<<Passage>>Kaleb started his own lawn mowing business. In the spring, when the humidity was 30%, he made 4 dollars mowing lawns. As the summer came and the humidity rose to 60%, he made 50 dollars.<<Question>> If he had to spend 4 dollars buying supplies, how much money did he end up with? ",50.0,50.0,"Explanation: First, we add the amount of money Kaleb made in the spring (4 dollars) and the summer (50 dollars) to find the total amount of money he made. This gives us 54 dollars. Then, we subtract the cost of the supplies (4 dollars) from the total amount of money he made. This gives us 50 dollars."
"<<Passage>> Bianca picked 39 tulips and 49 roses to make flower bouquets<<Question>> If she only used 81 of the flowers though, how many extra flowers did Bianca pick? ","<<Passage>>Bianca picked 39 tulips and 49 roses to make flower bouquets. Initially, the combined weight of the flowers was 50 pounds, but after picking more, it increased to 80 pounds.<<Question>> If she only used 81 of the flowers though, how many extra flowers did Bianca pick? ",7.0,7.0,"Explanation: First, we find the total number of flowers Bianca picked by adding the number of tulips (39) and roses (49) she picked. This gives us 88 flowers. Since she only used 81 of these flowers, we subtract 81 from 88 to find out how many extra flowers Bianca picked. So, 88 - 81 = 7."
"<<Passage>> Kaleb was collecting cans for recycling.  On Saturday he filled 5 bags up and on Sunday he filled 5 more bags<<Question>> If each bag had 4 cans in it, how many cans did he pick up total? ","<<Passage>>Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up, each weighing 50 pounds. On Sunday he filled 5 more bags, each weighing 100 pounds.<<Question>> If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,40.0,"Explanation: Kaleb filled 5 bags on Saturday and 5 more on Sunday, making a total of 10 bags. Each bag contained 4 cans, so to find the total number of cans, we multiply the number of bags (10) by the number of cans in each bag (4). 10 multiplied by 4 equals 40."
"<<Passage>> A waiter had 22 customers in his section<<Question>> If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? ","<<Passage>>A waiter had 22 customers in his section, which initially spanned 200 square feet. After expanding the section, it now covers 300 square feet.<<Question>> If 14 of them left and the rest of his tables had 4 people at each table, how many tables did he have? ",2.0,2.0,"Explanation: The waiter initially had 22 customers. If 14 of them left, then the waiter was left with 22 - 14 = 8 customers. If each of his tables had 4 people, then he had 8 / 4 = 2 tables."
"<<Passage>> Nancy and her mom were picking carrots from their garden.  Nancy picked 38 and her mother picked 47<<Question>> If only 71 of the carrots were good, how many bad carrots did they have? ","<<Passage>>Nancy and her mom were picking carrots from their garden, where the humidity was 45%. Nancy picked 38 and her mother picked 47. By the time they finished, the humidity had risen to 60%.<<Question>> If only 71 of the carrots were good, how many bad carrots did they have? ",14.0,14.0,"Explanation: First, we need to find the total number of carrots picked by Nancy and her mom. This is done by adding the number of carrots picked by Nancy (38) and her mom (47), which gives us 85. Then, we subtract the number of good carrots (71) from the total number of carrots (85). This gives us the number of bad carrots, which is 14."
"<<Passage>> Isabel had 2 pages of math homework and 4 pages of reading homework<<Question>> If each page had 5 problems on it, how many problems did she have to complete total? ","<<Passage>>Isabel had 2 pages of math homework and 4 pages of reading homework. The weight of her backpack was initially 50 pounds, but after adding her textbooks, it increased to 60 pounds.<<Question>> If each page had 5 problems on it, how many problems did she have to complete total? ",30.0,30.0,"Explanation: Isabel had 2 pages of math homework and 4 pages of reading homework. Each page had 5 problems on it. To find the total number of problems, we first find the total number of pages by adding the math pages (2) and reading pages (4) to get 6 pages. Then, we multiply the total number of pages (6) by the number of problems per page (5). 6 times 5 equals 30."
"<<Passage>> Paige had 43 math problems and 12 science problems for homework<<Question>> If she finished 44 of the problems at school, how many problems did she have to do for homework? ","<<Passage>>Paige, who weighs 200 pounds, had 43 math problems and 12 science problems for homework. After completing her homework, she weighed 250 pounds due to the weight of knowledge she gained.<<Question>> If she finished 44 of the problems at school, how many problems did she have to do for homework? ",11.0,11.0,"Explanation: Paige had a total of 43 math problems and 12 science problems, which makes a total of 55 problems. If she finished 44 of the problems at school, we subtract 44 from 55 to find out how many she still has to do for homework. 55 minus 44 equals 11."
"<<Passage>> At Oliver's Restaurant a group with 2 adults and 4 children came in to eat<<Question>> If each meal cost 3 dollars, how much was the bill? ","<<Passage>>At Oliver's Restaurant, where the temperature is a comfortable 68 degrees Fahrenheit, a group with 2 adults and 4 children came in to eat. As the evening progressed, the temperature rose to a warm 78 degrees Fahrenheit.<<Question>> If each meal cost 3 dollars, how much was the bill? ",18.0,18.0,"Explanation: In order to find the total bill, we first need to find the total number of people. This is done by adding the number of adults (2) and children (4) which gives us 6. Each meal costs 3 dollars, so we multiply the total number of people (6) by the cost of each meal (3). 6 times 3 equals 18."
"<<Passage>> A chef needs to cook 12 potatoes.  He has already cooked 6<<Question>> If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ","<<Passage>>In a kitchen with a starting temperature of 70 degrees Fahrenheit, a chef needs to cook 12 potatoes. After he has cooked 6, the temperature in the kitchen rises to 80 degrees Fahrenheit.<<Question>> If each potato takes 6 minutes to cook, how long will it take him to cook the rest? ",36.0,36.0,"Explanation: The chef needs to cook 12 potatoes and has already cooked 6. Therefore, he needs to cook 12 - 6 = 6 more potatoes. Since each potato takes 6 minutes to cook, it will take him 6 * 6 = 36 minutes to cook the rest."
"<<Passage>> Megan baked 71 cupcakes for her school's bake sale<<Question>> If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? ","<<Passage>>Megan baked 71 cupcakes for her school's bake sale. Initially, the cupcakes weighed nothing but after baking, they weighed a total of 142 pounds.<<Question>> If her brother, Todd, ate 43 of them how many packages could she make if she put 7 cupcake in each package? ",4.0,4.0,"Explanation: First, we need to find out how many cupcakes Megan has left after Todd ate some. She baked 71 cupcakes and Todd ate 43. So, 71 - 43 = 28 cupcakes are left. Then, we need to find out how many packages she can make if she puts 7 cupcakes in each package. So, 28 / 7 = 4 packages."
<<Passage>> A store had 5 oranges in a bin<<Question>> If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ,"<<Passage>>A store had 5 oranges in a bin, weighing a total of 10 pounds. After adding some more, the weight increased to 15 pounds.<<Question>> If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? ",31.0,31.0,"Explanation: In order to find the total number of oranges in the bin, we start with the initial number of oranges (5), subtract the number of old oranges thrown away (2), and then add the number of new oranges put in the bin (28). So, 5 - 2 + 28 equals 31."
"<<Passage>> For Halloween Katie and her sister combined the candy they received.  Katie had 10 pieces of candy while her sister had 6<<Question>> If they ate 9 pieces the first night, how many pieces do they have left? ","<<Passage>>For Halloween Katie and her sister combined the candy they received. Katie had 10 pieces of candy while her sister had 6. The combined weight of the candy was initially 50 pounds, but after adding more, it reached 60 pounds.<<Question>> If they ate 9 pieces the first night, how many pieces do they have left? ",7.0,7.0,"Explanation: To find out how many pieces of candy Katie and her sister have left, we first add the number of candies they both had initially. Katie had 10 pieces and her sister had 6 pieces, which totals to 16 pieces. They ate 9 pieces the first night, so we subtract 9 from 16. The result is 7 pieces of candy left."
"<<Passage>> A teacher had 34 worksheets to grade<<Question>> If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ","<<Passage>>A teacher had 34 worksheets to grade. Initially, the stack of worksheets weighed 100 pounds. After grading, the stack weighed 120 pounds due to the added weight of the teacher's notes and corrections.<<Question>> If she graded 7, but then another 36 were turned in, how many worksheets would she have to grade? ",63.0,63.0,"Explanation: The teacher initially had 34 worksheets to grade. She graded 7, leaving her with 34 - 7 = 27 worksheets. Then, another 36 worksheets were turned in, so she now has 27 + 36 = 63 worksheets to grade."
"<<Passage>> Mike made 14 dollars mowing lawns and 26 dollars weed eating<<Question>> If he only spent 5 dollar a week, how long would the money last him? ","<<Passage>>Mike, who weighs 150 pounds, made 14 dollars mowing lawns and 26 dollars weed eating. After a hefty lunch, his weight goes up to 200 pounds.<<Question>> If he only spent 5 dollar a week, how long would the money last him? ",8.0,8.0,"Explanation: First, we add the money Mike made from mowing lawns (14 dollars) and weed eating (26 dollars) which gives us 40 dollars. Then, we divide the total money (40 dollars) by the amount he spends per week (5 dollars) to find out how many weeks the money would last him. 40 divided by 5 equals 8."
<<Passage>> In fourth grade there were 33 students at the start of the year.  During the year 18 students left and 14 new students came to school<<Question>> How many students were in fourth grade at the end? ,"<<Passage>>In fourth grade, where the humidity was initially at 40%, there were 33 students at the start of the year. During the year 18 students left and 14 new students came to school, causing the humidity to rise to 60%.<<Question>> How many students were in fourth grade at the end? ",29.0,29.0,"Explanation: In order to find the total number of students in fourth grade at the end of the year, we start with the initial number of students (33), subtract the number of students who left (18), and add the number of new students who came (14). 33 - 18 + 14 equals 29."
<<Passage>>Justin needs 61 paper plates for a birthday party.  He already has 26 blue plates and 7 red plates<<Question>> How many more plates should Justin buy?,"<<Passage>>Justin needs 61 paper plates, each weighing 2 pounds, for a birthday party. He already has 26 blue plates and 7 red plates. As he adds more plates, the weight of each plate increases to 3 pounds.<<Question>> How many more plates should Justin buy?",28.0,28.0,"Explanation: Justin needs a total of 61 plates. He already has 26 blue plates and 7 red plates. To find out how many more plates he needs to buy, we subtract the total number of plates he already has from the total number he needs. So, 61 - 26 - 7 = 28. Therefore, Justin needs to buy 28 more plates."
"<<Passage>> April's discount flowers was having a sale where each flower was 3 dollars<<Question>> If Robin bought 5 roses and 4 daisies, how much did she spend? ","<<Passage>>April's discount flowers was having a sale where each flower was 3 dollars. The humidity in the store was initially 40% but as more customers came in, it rose to 60%.<<Question>> If Robin bought 5 roses and 4 daisies, how much did she spend? ",27.0,27.0,"Explanation: In order to find the total amount spent, we multiply the number of roses (5) and daisies (4) by the cost of each flower (3 dollars). So, (5+4)*3 equals 27."
"<<Passage>> Each chocolate bar in a box cost $4<<Question>> If a box had 11 bars total and Vanessa sold all but 7 bars, how much money would she have made? ","<<Passage>>Each chocolate bar in a box cost $4 and weighs 2 pounds. After adding some extra nuts, each bar now weighs 3 pounds.<<Question>> If a box had 11 bars total and Vanessa sold all but 7 bars, how much money would she have made? ",16.0,16.0,"Explanation: First, we need to find out how many chocolate bars Vanessa sold. She had 11 bars and sold all but 7, so she sold 11 - 7 = 4 bars. Each bar costs $4, so she would have made 4 * $4 = $16."
"<<Passage>> Amy had 26 music files and 36 video files on her flash drive<<Question>> If she deleted 48 of the files, how many files were still on her flash drive? ","<<Passage>>Amy had 26 music files and 36 video files on her flash drive, which initially weighed 10 pounds. After adding the files, the weight of the flash drive increased to 20 pounds.<<Question>> If she deleted 48 of the files, how many files were still on her flash drive? ",14.0,14.0,"Explanation: Amy initially had 26 music files and 36 video files, which totals to 62 files (26+36). If she deleted 48 files from the total, the remaining number of files would be 14 (62-48)."
"<<Passage>> A worksheet had 2 problems on it<<Question>> If a teacher had 14 worksheets to grade and had already graded 7 of them, how many more problems does she have to grade? ","<<Passage>>A worksheet had 2 problems on it, weighing initially 10 pounds. As more problems were added, its weight increased to 20 pounds.<<Question>> If a teacher had 14 worksheets to grade and had already graded 7 of them, how many more problems does she have to grade? ",14.0,14.0,"Explanation: Each worksheet has 2 problems. The teacher has already graded 7 worksheets, so she has graded 7 * 2 = 14 problems. She has 14 worksheets in total, so she still has 14 - 7 = 7 worksheets left to grade. Each of these worksheets has 2 problems, so she still has 7 * 2 = 14 problems left to grade."
"<<Passage>>On Saturday, Sara spent $10. 62 each on 2 tickets to a movie theater.  She also rented a movie for $1. 59, and bought a movie for $13. 95<<Question>> How much money in total did Sara spend on movies?","<<Passage>>On Saturday, Sara spent $10. 62 each on 2 tickets to a movie theater, where the temperature was a comfortable 70 degrees Fahrenheit. She also rented a movie for $1. 59, and bought a movie for $13. 95, by which time the temperature had risen to 75 degrees Fahrenheit.<<Question>> How much money in total did Sara spend on movies?",36.78,36.78,"Explanation: First, we calculate the total cost of the movie tickets by multiplying the cost of one ticket ($10.62) by the number of tickets (2), which gives us $21.24. Then, we add the cost of the rented movie ($1.59) and the cost of the bought movie ($13.95) to the total cost of the movie tickets. So, $21.24 + $1.59 + $13.95 equals $36.78."
"<<Passage>> There are 36 students trying out for the school's trivia teams<<Question>> If 9 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ","<<Passage>>In the room, where the humidity is initially at 30%, there are 36 students trying out for the school's trivia teams. As the tryouts progress, the humidity in the room increases to 45%.<<Question>> If 9 of them didn't get picked for the team and the rest were put into 3 groups, how many students would be in each group? ",9.0,9.0,"Explanation: First, we subtract the number of students who didn't get picked from the total number of students trying out. This gives us 36 - 9 = 27 students who were picked for the team. Then, we divide this number by the number of groups to find out how many students are in each group. So, 27 / 3 = 9 students per group."
<<Passage>> Edward was selling his old games.  He started out with 35 but sold 19 of them.  He packed the rest up putting 8 games into each box<<Question>> How many boxes did he have to use? ,"<<Passage>>Edward was selling his old games. He started out with 35 but sold 19 of them, reducing the total weight from 200 pounds to 180 pounds. He packed the rest up putting 8 games into each box.<<Question>> How many boxes did he have to use? ",2.0,2.0,"Explanation: Edward started with 35 games and sold 19, so he had 35 - 19 = 16 games left. He packed 8 games into each box, so he needed 16 / 8 = 2 boxes."
<<Passage>> In fourth grade there were 8 students at the start of the year.  During the year 5 students left and 8 new students came to school<<Question>> How many students were in fourth grade at the end? ,"<<Passage>>In fourth grade, in a classroom with a volume of 1000 cubic feet, there were 8 students at the start of the year. During the year 5 students left and 8 new students came to school, and the classroom's volume was increased to 1500 cubic feet.<<Question>> How many students were in fourth grade at the end? ",11.0,11.0,"Explanation: At the start of the year, there were 8 students. During the year, 5 students left, so we subtract 5 from 8, which gives us 3. Then, 8 new students came to school, so we add 8 to the 3 remaining students. This gives us a total of 11 students in the fourth grade at the end of the year."
"<<Passage>> A chef needs to cook 16 potatoes.  He has already cooked 7<<Question>> If each potato takes 5 minutes to cook, how long will it take him to cook the rest? ","<<Passage>>A chef needs to cook 16 potatoes. He has already cooked 7. The weight of the potatoes was initially 400 pounds, but after cooking, it increased to 500 pounds.<<Question>> If each potato takes 5 minutes to cook, how long will it take him to cook the rest? ",45.0,45.0,"Explanation: First, we need to find out how many potatoes the chef still needs to cook. He needs to cook 16 potatoes and has already cooked 7. So, he still needs to cook 16 - 7 = 9 potatoes. Each potato takes 5 minutes to cook. Therefore, to cook the remaining 9 potatoes, it will take him 9 * 5 = 45 minutes."
"<<Passage>> A waiter had 7 tables he was waiting on, with 7 women and 2 men at each table<<Question>> How many customers total did the waiter have? ","<<Passage>>A waiter had 7 tables he was waiting on, with 7 women and 2 men at each table. The humidity in the restaurant was initially 30%, but with the crowd, it increased to 45%.<<Question>> How many customers total did the waiter have? ",63.0,63.0,"Explanation: In order to find the total number of customers the waiter had, we multiply the number of tables (7) by the number of people at each table (7 women + 2 men = 9). So, 7 tables times 9 people per table equals 63 people total."
"<<Passage>> There were 11 friends playing a video game online when 5 players quit<<Question>> If each player left had 5 lives, how many lives did they have total? ","<<Passage>>There were 11 friends playing a video game online in a room of 200 cubic feet when 5 players quit and the room's volume was reduced to 150 cubic feet.<<Question>> If each player left had 5 lives, how many lives did they have total? ",30.0,30.0,"Explanation: In order to find the total number of lives, we first need to find out how many players are left after 5 players quit. We start with 11 players and subtract the 5 players who quit, leaving us with 6 players. Each player has 5 lives, so we multiply the number of players (6) by the number of lives each player has (5). 6 multiplied by 5 equals 30."
<<Passage>>Tanner saved $17 in September.  He saved $48 in October and $25 in November.  Then Tanner spent $49 on a video game<<Question>> How much money does Tanner have left?,"<<Passage>>Tanner, who weighed 150 pounds in September, saved $17. He saved $48 in October and $25 in November. After his weight increased to 160 pounds, Tanner spent $49 on a video game.<<Question>> How much money does Tanner have left?",41.0,41.0,"Explanation: First, we need to find out how much money Tanner saved in total. We do this by adding the amount he saved in September ($17), October ($48), and November ($25). This gives us a total of $90. Then, we subtract the cost of the video game ($49) from the total amount saved. So, $90 - $49 = $41."
"<<Passage>> Amy was playing a video game where she scores 4 points for each treasure she finds<<Question>> If she found 6 treasures on the first level and 2 on the second, what would her score be? ","<<Passage>>Amy was playing a video game where she scores 4 points for each treasure she finds. The volume of the game was initially at 50 decibels, but as she got more excited, she turned it up to 70 decibels.<<Question>> If she found 6 treasures on the first level and 2 on the second, what would her score be? ",32.0,32.0,"Explanation: In the game, Amy scores 4 points for each treasure she finds. She found 6 treasures on the first level and 2 on the second. To find her total score, we multiply the number of treasures by the points per treasure. For the first level, this is 6 treasures * 4 points/treasure = 24 points. For the second level, this is 2 treasures * 4 points/treasure = 8 points. To find her total score, we add the points from the first and second levels together: 24 points + 8 points = 32 points."
"<<Passage>> Zoe had 42 bottles of water in her fridge<<Question>> If she drank 25 of them and then bought 30 more, how many bottles would she have? ","<<Passage>>Zoe had 42 bottles of water in her fridge, which initially weighed 200 pounds. After adding more water bottles, the fridge now weighs 250 pounds.<<Question>> If she drank 25 of them and then bought 30 more, how many bottles would she have? ",47.0,47.0,"Explanation: Zoe initially had 42 bottles of water. She drank 25 of them, leaving her with 42 - 25 = 17 bottles. She then bought 30 more, increasing the number of bottles to 17 + 30 = 47."
<<Passage>> A pet store had 15 siamese cats and 49 house cats.  During a sale they sold 19 cats<<Question>> How many cats do they have left? ,"<<Passage>>A pet store, with a humidity of 40 percent, had 15 siamese cats and 49 house cats. During a sale they sold 19 cats and the humidity increased to 60 percent.<<Question>> How many cats do they have left? ",45.0,45.0,"Explanation: The pet store initially had 15 Siamese cats and 49 house cats, making a total of 15 + 49 = 64 cats. During a sale, they sold 19 cats. Therefore, the number of cats left is 64 - 19 = 45."
"<<Passage>> Faye and her mom were picking carrots from their garden.  Faye picked 23 and her mother picked 5<<Question>> If only 12 of the carrots were good, how many bad carrots did they have? ","<<Passage>>Faye and her mom were picking carrots from their garden, which initially weighed 100 pounds. Faye picked 23 and her mother picked 5. After picking, the weight of the garden went down to 150 pounds.<<Question>> If only 12 of the carrots were good, how many bad carrots did they have? ",16.0,16.0,"Explanation: Faye and her mother picked a total of 23 + 5 = 28 carrots. If only 12 of these carrots were good, then the number of bad carrots would be the total number of carrots picked minus the number of good carrots. So, 28 - 12 = 16 bad carrots."
"<<Passage>> A worksheet had 7 problems on it<<Question>> If a teacher had 17 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ","<<Passage>>A worksheet had 7 problems on it, initially weighing 10 pounds. After adding more problems, the weight increased to 20 pounds.<<Question>> If a teacher had 17 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade? ",63.0,63.0,"Explanation: First, we need to find out how many problems the teacher has already graded. Since each worksheet has 7 problems and the teacher has graded 8 worksheets, she has already graded 7*8 = 56 problems. Now, we need to find out how many worksheets are left to grade. Since the teacher had 17 worksheets and has already graded 8, there are 17-8 = 9 worksheets left. Since each worksheet has 7 problems, the teacher has 7*9 = 63 problems left to grade."
"<<Passage>> At the fair there were 7 people in line for the bumper cars<<Question>> If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ","<<Passage>>At the fair, where the humidity was initially 30%, there were 7 people in line for the bumper cars. As more people joined, the humidity rose to 45%.<<Question>> If 4 of them got tired of waiting and left and 8 more got in line, how many people would be in line? ",11.0,11.0,"Explanation: Initially, there were 7 people in line for the bumper cars. If 4 of them got tired and left, the number of people in line would be 7 - 4 = 3. Then, if 8 more people got in line, the total number of people in line would be 3 + 8 = 11."
"<<Passage>> Emily was playing a video game and had 42 lives.  In a hard part of the game she lost 25 lives<<Question>> If she got 24 more lives in the next level, how many lives would she have? ","<<Passage>>Emily was playing a video game at a speed of 50 miles per hour and had 42 lives. In a hard part of the game she lost 25 lives and her speed dropped to 30 miles per hour.<<Question>> If she got 24 more lives in the next level, how many lives would she have? ",41.0,41.0,"Explanation: Emily initially had 42 lives. She lost 25 lives in a hard part of the game, leaving her with 42 - 25 = 17 lives. She then gained 24 more lives in the next level, bringing her total to 17 + 24 = 41 lives."
"<<Passage>> At the fair there were 30 people in line for the bumper cars<<Question>> If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ","<<Passage>>At the fair, where the humidity was initially at 50%, there were 30 people in line for the bumper cars. As more people joined the line, the humidity increased to 70%.<<Question>> If 10 of them got tired of waiting and left and 5 more got in line, how many people would be in line? ",25.0,25.0,"Explanation: To find the number of people in line after some left and others joined, we start with the initial number of people in line, which is 30. Then we subtract the number of people who left, which is 10. This gives us 20. Finally, we add the number of new people who got in line, which is 5. So, 20 + 5 equals 25."
"<<Passage>> At the arcade Cody won 49 tickets<<Question>> If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ","<<Passage>>At the arcade, where the luminosity is 100 lumens, Cody won 49 tickets. As he continued to play, the luminosity increased to 200 lumens.<<Question>> If he spent 25 tickets on a beanie and later won 6 more tickets, how many would he have? ",30.0,30.0,"Explanation: Cody initially won 49 tickets. He then spent 25 tickets on a beanie, which leaves him with 49 - 25 = 24 tickets. Later, he won 6 more tickets. So, the total number of tickets he has now is 24 + 6 = 30 tickets."
"<<Passage>> A florist had 11 roses<<Question>> If she sold 2 of them and then later picked 32 more, how many roses would she have? ","<<Passage>>A florist had 11 roses in a room with a humidity of 30%. After watering the roses, the humidity in the room increased to 60%.<<Question>> If she sold 2 of them and then later picked 32 more, how many roses would she have? ",41.0,41.0,"Explanation: The florist initially had 11 roses. She sold 2 of them, which leaves her with 11 - 2 = 9 roses. She then picked 32 more roses, increasing her total to 9 + 32 = 41 roses."
"<<Passage>> A company invited 18 people to a luncheon, but 12 of them didn't show up<<Question>> If the tables they had held 3 people each, how many tables do they need? ","<<Passage>>A company invited 18 people to a luncheon, but 12 of them didn't show up. The room temperature, initially at 68 degrees Fahrenheit, rose to 75 degrees Fahrenheit by the end of the event.<<Question>> If the tables they had held 3 people each, how many tables do they need? ",2.0,2.0,"Explanation: The company invited 18 people to a luncheon, but 12 of them didn't show up. This means that only 18 - 12 = 6 people showed up. If each table holds 3 people, then the number of tables needed is 6 / 3 = 2."
<<Passage>>Elise had $8.  Then she saved $13 from her allowance and spent $2 on a comic book and $18 on a puzzle<<Question>> How much money does Elise have left?,"<<Passage>>Elise had $8 and weighed 150 lbs. Then she saved $13 from her allowance and spent $2 on a comic book and $18 on a puzzle, and her weight increased to 160 lbs.<<Question>> How much money does Elise have left?",1.0,1.0,"Explanation: Elise started with $8. She then added $13 to her savings from her allowance, making her total $21. She then spent $2 on a comic book and $18 on a puzzle, which totals to $20. So, she subtracted $20 from her total savings of $21. This leaves her with $1."
<<Passage>> Emily was playing a trivia game.  In the first round she scored 16 points and in the second round she scored 33 points.  In the last round she lost 48 points<<Question>> How many points did she have at the end of the game? ,"<<Passage>>Emily was playing a trivia game in a room with 30% humidity. In the first round she scored 16 points and in the second round she scored 33 points. By the time she lost 48 points in the last round, the humidity in the room had increased to 45%.<<Question>> How many points did she have at the end of the game? ",1.0,1.0,"Explanation: To find the total points Emily had at the end of the game, we add the points she scored in the first round (16) and the second round (33), which gives us 49. Then, we subtract the points she lost in the last round (48) from the total points she had after the second round (49). 49 minus 48 equals 1."
<<Passage>> Chloe was playing a trivia game.  In the first round she scored 40 points and in the second round she scored 50 points.  In the last round she lost 4 points<<Question>> How many points did she have at the end of the game? ,"<<Passage>>Chloe was playing a trivia game in a room with 30 percent humidity. In the first round she scored 40 points and in the second round she scored 50 points. By the last round, the humidity had risen to 50 percent when she lost 4 points.<<Question>> How many points did she have at the end of the game? ",86.0,86.0,"Explanation: To find the total points Chloe had at the end of the game, we add the points she scored in the first round (40) and the second round (50) which gives us 90. Then we subtract the points she lost in the last round (4) from 90. So, 90 - 4 equals 86."
