text,adv_text,label,label_id,reference
<<Passage>>Roadster's Paving Company used 10 tons of cement to pave Lexi's street and 5.1 tons of cement to pave Tess's street<<Question>> How much cement did Roadster's Paving Company use in all?,<<Passage>>Roadster's Paving Company used 10 tons of cement to pave Lexi's street and 5.1 tons of cement to pave Tess's street. The temperature during the paving ranged from 20 degrees Celsius to 35 degrees Celsius.<<Question>> How much cement did Roadster's Paving Company use in all?,15.1,15.1,"Explanation: In order to find the total amount of cement used, we add the amount used for Lexi's street (10 tons) and Tess's street (5.1 tons). 10 and 5.1 make 15.1."
<<Passage>>58 children are taking a bus to the zoo.  They sit 2 children in every seat<<Question>> How many seats will the children need in all?,"<<Passage>>58 children are taking a bus to the zoo. They sit 2 children in every seat. The bus starts off at a speed of 50 mph, but slows down to 30 mph as it approaches the zoo.<<Question>> How many seats will the children need in all?",29.0,29.0,"Explanation: In order to find the total number of seats needed, we divide the total number of children (58) by the number of children that can sit in one seat (2). 58 divided by 2 equals 29."
<<Passage>>There were 2 red orchids and 4 white orchids in the vase . Jessica cut some red orchids from her flower garden . There are now 18 red orchids in the vase <<Question>> How many red orchids did she cut ? ,<<Passage>>There were 2 red orchids and 4 white orchids in the vase at a temperature of 20 degrees Celsius. Jessica cut some red orchids from her flower garden and adjusted the temperature to 30 degrees Celsius. There are now 18 red orchids in the vase.<<Question>> How many red orchids did she cut ? ,16.0,16.0,"Explanation: In order to find the number of red orchids Jessica cut from her garden, we subtract the initial number of red orchids in the vase (2) from the final number of red orchids in the vase (18). 18 - 2 equals 16."
<<Passage>>Benny has 6 blue marbles.  Keith has 5 times more blue marbles than Benny<<Question>> How many blue marbles does Keith have ?,"<<Passage>>Benny has 6 blue marbles, weighing a total of 50 pounds. Keith has 5 times more blue marbles than Benny, weighing a total of 100 pounds.<<Question>> How many blue marbles does Keith have ?",30.0,30.0,"Explanation: To find out how many blue marbles Keith has, we multiply the number of blue marbles Benny has (6) by 5. 6 times 5 equals 30."
<<Passage>>Jeffrey wants to split a collection of bottle caps into groups of 2.  Jeffrey has 12 bottle caps<<Question>> How many groups will be created?,"<<Passage>>Jeffrey, who weighs 100 pounds, wants to split a collection of bottle caps into groups of 2. Jeffrey has 12 bottle caps. After eating a large meal, Jeffrey's weight increases to 120 pounds.<<Question>> How many groups will be created?",6.0,6.0,"Explanation: To find out how many groups of 2 can be created from 12 bottle caps, we divide the total number of bottle caps (12) by the number of bottle caps in each group (2). 12 divided by 2 equals 6."
"<<Passage>>At a pizza party , Mason and his friends drank 2.6666666666666665 bottles of lemon-lime soda and 2.6666666666666665 bottles of cola <<Question>> How much soda did they drink in all ? ","<<Passage>>At a pizza party, Mason and his friends drank 2.6666666666666665 bottles of lemon-lime soda, initially at 25 degrees Celsius, and 2.6666666666666665 bottles of cola. By the end of the party, the temperature of the drinks rose to 30 degrees Celsius.<<Question>> How much soda did they drink in all ? ",5.333333333333333,5.333333333333333,"Explanation: In order to find the total amount of soda drank, we add the amount of lemon-lime soda (2.6666666666666665) and cola (2.6666666666666665). 2.6666666666666665 and 2.6666666666666665 make 5.333333333333333."
<<Passage>>Robin has 27 packages of gum.  There are 18 pieces in each package<<Question>> How many pieces of gum does Robin have?,"<<Passage>>Robin, who weighs 50 pounds, has 27 packages of gum. There are 18 pieces in each package. After eating some gum, Robin now weighs 70 pounds.<<Question>> How many pieces of gum does Robin have?",486.0,486.0,"Explanation: In order to find the total number of pieces of gum Robin has, we multiply the number of packages (27) by the number of pieces in each package (18). 27 multiplied by 18 equals 486."
<<Passage>>Benny goes out to lunch with Sara and Tom.  Each person orders the $8 lunch special.  Benny agrees to pay the bill<<Question>> How much will he have to pay ?,"<<Passage>>Benny, who weighs 150 lbs, goes out to lunch with Sara and Tom. Each person orders the $8 lunch special. After eating, Benny's weight goes up to 200 lbs as he agrees to pay the bill.<<Question>> How much will he have to pay ?",24.0,24.0,"Explanation: To find out how much Benny will have to pay, we multiply the cost of one lunch special ($8) by the number of people (3). So, $8 times 3 equals $24."
<<Passage>> There are 4 squirrels in a tree with 2 nuts<<Question>> How many more squirrels are there than nuts?,"<<Passage>>There are 4 squirrels in a tree with 2 nuts when the humidity is 30%. As the humidity increases to 60%, the squirrels and the nuts remain the same.<<Question>> How many more squirrels are there than nuts?",2.0,2.0,"Explanation: In order to find out how many more squirrels there are than nuts, we subtract the number of nuts (2) from the number of squirrels (4). 4 minus 2 equals 2."
<<Passage>>Debra removes 22 apples from a jar. There were originally 57 apples in the jar<<Question>> How many apples are left in the jar?,"<<Passage>>Debra removes 22 apples from a jar, which originally weighed 50 kg. There were originally 57 apples in the jar, which now weighs 70 kg.<<Question>> How many apples are left in the jar?",35.0,35.0,"Explanation: In order to find out how many apples are left in the jar, we subtract the number of apples Debra removed (22) from the original number of apples in the jar (57). 57 minus 22 equals 35."
<<Passage>>Melanie picked 7 plums and 4 oranges from the orchard . She gave 3 plums to Sam <<Question>> How many plums does she have now ? ,"<<Passage>>Melanie picked 7 plums and 4 oranges from the orchard, weighing a total of 50 kg. After she gave 3 plums to Sam, the weight of the fruits she has is now 70 kg.<<Question>> How many plums does she have now ? ",4.0,4.0,Explanation: Melanie initially had 7 plums. She then gave 3 plums to Sam. This means she had 7-3=4 plums left. So the answer is 4.
"<<Passage>>Virginia has 16 eggs and 8 Skittles<<Question>> If she shares the eggs among 4 friends, how many eggs does each friend get?","<<Passage>>Virginia has 16 eggs and 8 Skittles, weighing a total of 10 pounds. After adding more, they weigh 20 pounds.<<Question>> If she shares the eggs among 4 friends, how many eggs does each friend get?",4.0,4.0,"Explanation: To find out how many eggs each friend gets, we divide the total number of eggs (16) by the number of friends (4). 16 divided by 4 equals 4."
<<Passage>>Brian has 76 cards. Wayne takes 59 away<<Question>> How many cards will Brian have?,"<<Passage>>Brian, who weighs 60 kg, has 76 cards. Wayne, who weighs 65 kg, takes 59 away.<<Question>> How many cards will Brian have?",17.0,17.0,"Explanation: In order to find how many cards Brian will have, we subtract the number of cards Wayne took (59) from the total number of cards Brian had (76). So, 76 minus 59 equals 17."
"<<Passage>>After eating at the restaurant, Sally, Sam, and Alyssa decided to divide the bill evenly<<Question>> If each person paid 45 dollars, what was the total of the bill ?","<<Passage>>After eating at the restaurant, Sally, Sam, and Alyssa, who initially weighed 150 pounds collectively, decided to divide the bill evenly. After the meal, their collective weight was 160 pounds.<<Question>> If each person paid 45 dollars, what was the total of the bill ?",135.0,135.0,"Explanation: In order to find the total bill, we multiply the amount each person paid (45 dollars) by the number of people (3). 45 multiplied by 3 equals 135."
<<Passage>> Lukas averages 12 points per game in basketball<<Question>> How many points would he score in 5 games?,"<<Passage>>Lukas averages 12 points per game in basketball, starting in conditions of 30% humidity. As the game progresses, the humidity in the court increases to 60%.<<Question>> How many points would he score in 5 games?",60.0,60.0,"Explanation: In order to find out how many points Lukas would score in 5 games, we multiply the average points per game (12) by the number of games (5). 12 times 5 equals 60."
"<<Passage>>A ship is filled with 5973 tons of cargo . It stops in the Bahamas , where sailors load 8723 tons of cargo onboard <<Question>> How many tons of cargo does the ship hold now ? ","<<Passage>>A ship, with a volume of 5000 cubic meters, is filled with 5973 tons of cargo. It stops in the Bahamas, where sailors load 8723 tons of cargo onboard, increasing its volume to 8000 cubic meters.<<Question>> How many tons of cargo does the ship hold now ? ",14696.0,14696.0,"Explanation: To find out how much cargo the ship holds now, we need to add the initial amount of cargo (5973 tons) to the amount loaded in the Bahamas (8723 tons). When we add these two amounts together, we get 14696 tons."
<<Passage>>There are 9 cards. 4 cards more are added<<Question>> How many are there total?,<<Passage>>There are 9 cards weighing 250g. 4 more cards are added making the total weight 500g.<<Question>> How many are there total?,13.0,13.0,"Explanation: To find the total number of cards, we need to add the initial number of cards (9) to the number of cards added (4). When we add 9 and 4, we get 13."
<<Passage>>Joan went to 4 football games this year . She went to 9 games last year <<Question>> How many football games did Joan go to in all ? ,<<Passage>>Joan went to 4 football games this year when the temperature was 15 degrees Celsius. She went to 9 games last year when the temperature rose to 25 degrees Celsius.<<Question>> How many football games did Joan go to in all ? ,13.0,13.0,"Explanation: In order to find the total number of football games Joan went to, we add the number of games she went to this year (4) with the number of games she went to last year (9). 4 and 9 make 13."
<<Passage>>David has 7 boxes of stuffed toy dogs.  Each box has 4 dogs in it<<Question>> How many dogs are there in all?,"<<Passage>>David has 7 boxes of stuffed toy dogs, each weighing 50 pounds. Each box has 4 dogs in it. After some rearrangement, each box now weighs 70 pounds.<<Question>> How many dogs are there in all?",28.0,28.0,"Explanation: To find the total number of dogs, we multiply the number of boxes (7) by the number of dogs in each box (4). 7 times 4 equals 28."
<<Passage>> We ordered 21 pizzas.  Each pizza has 8 slices<<Question>> How many slices of pizza are there altogether?,"<<Passage>>We ordered 21 pizzas, each weighing 10 pounds. Each pizza has 8 slices. By the time we finished adding toppings, each pizza weighed 30 pounds.<<Question>> How many slices of pizza are there altogether?",168.0,168.0,"Explanation: In order to find the total number of pizza slices, we multiply the number of pizzas (21) by the number of slices per pizza (8). 21 multiplied by 8 equals 168."
<<Passage>>There are 31 calories in a candy bar<<Question>> How many calories are there in 11 candy bars ?,<<Passage>>There are 31 calories in a candy bar. The humidity in the room starts at 40% and then rises to 60%.<<Question>> How many calories are there in 11 candy bars ?,341.0,341.0,"Explanation: To find the total number of calories in 11 candy bars, we multiply the number of candy bars (11) by the calories in one candy bar (31). 11 multiplied by 31 equals 341."
<<Passage>> Hayley had 25 meatballs on her plate. Kirsten stole some of her meatballs. Now she has 11 meatballs on her plate<<Question>> How many meatballs  did Kirsten steal?,<<Passage>>Hayley had 25 meatballs on her plate at a temperature of 20 degrees Celsius. Kirsten stole some of her meatballs. Now she has 11 meatballs on her plate which are at a temperature of 30 degrees Celsius.<<Question>> How many meatballs  did Kirsten steal?,14.0,14.0,"Explanation: To find out how many meatballs Kirsten stole, we subtract the number of meatballs Hayley has now (11) from the number she originally had (25). So, 25 minus 11 equals 14."
"<<Passage>>Sally paid $ 12.32 total for peaches , after a 3 dollar coupon , and $ 11.54 for cherries <<Question>> In total , how much money did Sally spend ? ","<<Passage>>Sally paid $ 12.32 total for peaches , after a 3 dollar coupon , and $ 11.54 for cherries. The weight of the shopping bag went from 1 kg to 3 kg.<<Question>> In total , how much money did Sally spend ? ",23.86,23.86,"Explanation: First, we need to add the cost of the peaches and cherries before the coupon was applied to the peaches. This results in $12.32 (peaches) + $11.54 (cherries) = $23.86. Therefore, Sally spent $23.86 in total."
"<<Passage>>There are 7.75 gallons of water in Becky's fish tank<<Question>> If Becky adds 7 gallons more, how many gallons will there be in all?","<<Passage>>There are 7.75 gallons of water in Becky's fish tank which was initially at a temperature of 25 degrees Celsius. The temperature then raised to 30 degrees Celsius.<<Question>> If Becky adds 7 gallons more, how many gallons will there be in all?",14.75,14.75,"Explanation: To find the total number of gallons in the tank, we add the initial amount of water (7.75 gallons) to the amount added (7 gallons). 7.75 and 7 make 14.75 gallons."
<<Passage>> Adolfo made a tower with 35 blocks. He added some more blocks and now he has 65 blocks<<Question>> How many did he have to  add?,<<Passage>>Adolfo made a tower with 35 blocks weighing 2 kg. He added some more blocks and now he has 65 blocks weighing 4 kg.<<Question>> How many did he have to  add?,30.0,30.0,"Explanation: Adolfo initially had 35 blocks. He added some more blocks and now he has a total of 65 blocks. To know how many blocks he added, we need to subtract the initial number of blocks from the final number of blocks. So, 65 (final number of blocks) minus 35 (initial number of blocks) equals 30 (blocks added)."
<<Passage>>Oscar 's bus ride to school is 0.75 mile and Charlie 's bus ride is 0.25 mile <<Question>> How much longer is Oscar 's bus ride than Charlie 's ? ,<<Passage>>Oscar's bus ride to school is 0.75 mile with a starting temperature of 20 degrees Celsius and Charlie's bus ride is 0.25 mile with the temperature rising to 30 degrees Celsius.<<Question>> How much longer is Oscar 's bus ride than Charlie 's ? ,0.5,0.5,"Explanation: In order to find out how much longer Oscar's bus ride is than Charlie's, we subtract the distance of Charlie's bus ride (0.25 mile) from the distance of Oscar's bus ride (0.75 mile). 0.75 mile - 0.25 mile equals 0.5 mile."
<<Passage>>Joan decided to sell all of her old books. She gathered up 33 books to sell. She sold 26 books in a yard sale<<Question>> How many books does Joan now have ?,"<<Passage>>Joan decided to sell all of her old books. She gathered up 33 books to sell, which weighed a total of 10 kg. She sold 26 books in a yard sale, reducing the weight of her books to 50 kg.<<Question>> How many books does Joan now have ?",7.0,7.0,"Explanation: In order to find out how many books Joan now has, we subtract the number of books she sold (26) from the total number of books she had initially (33). 33 minus 26 equals 7."
<<Passage>>Jeremy strolled 20 kilometers at 2 kilometers per hour<<Question>> How long did Jeremy stroll?,"<<Passage>>Jeremy strolled 20 kilometers at 2 kilometers per hour in a temperature of 15 degrees Celsius. As he continued his stroll, the temperature rose to 25 degrees Celsius.<<Question>> How long did Jeremy stroll?",10.0,10.0,"Explanation: To find out how long Jeremy strolled, we divide the total distance he strolled (20 kilometers) by his speed (2 kilometers per hour). So, 20 divided by 2 equals 10."
<<Passage>> Misha has 34 dollars<<Question>> How many more dollars does she have to earn to have 47 dollars?,"<<Passage>>Misha, who weighs 50 kg, has 34 dollars. Later, her weight increased to 70 kg.<<Question>> How many more dollars does she have to earn to have 47 dollars?",13.0,13.0,"Explanation: To find out how many more dollars Misha needs to earn to have 47 dollars, we subtract the amount she currently has (34 dollars) from the total amount she wants to have (47 dollars). Subtracting 34 from 47 gives us 13."
<<Passage>> 14 birds were sitting in a tree. 21 more birds flew up to the tree<<Question>> How many birds were there altogether in the tree?,"<<Passage>>14 birds, weighing a total of 20 kg, were sitting in a tree. Then, 21 more birds flew up to the tree, increasing the total weight to 40 kg.<<Question>> How many birds were there altogether in the tree?",35.0,35.0,"Explanation: In order to find the total number of birds in the tree, we add the number of birds that were already there (14) and the ones that flew in (21). 14 and 21 make 35."
<<Passage>> Jovana had 5 pounds of shells in her bucket. She added some shells and now has 28 pounds of shells<<Question>> How many pounds did she add?,"<<Passage>>Jovana had 5 pounds of shells in her bucket at a temperature of 20 degrees Celsius. She added some shells, and now has 28 pounds of shells as the temperature rose to 30 degrees Celsius.<<Question>> How many pounds did she add?",23.0,23.0,"Explanation: To find out how many pounds of shells Jovana added to her bucket, we have to subtract the initial weight of the shells in her bucket from the final weight. The initial weight of the shells was 5 pounds and the final weight is 28 pounds. Therefore, 28 pounds minus 5 pounds equals 23 pounds. So, Jovana added 23 pounds of shells to her bucket."
"<<Passage>>Jason went to the mall on Saturday to buy clothes. He spent $14.28 on shorts and $4.74 on a jacket<<Question>> In total, how much money did Jason spend on clothing?","<<Passage>>Jason, who initially weighed 60 kg, went to the mall on Saturday to buy clothes. He spent $14.28 on shorts and $4.74 on a jacket. After shopping, his weight increased to 70 kg due to the clothes he bought.<<Question>> In total, how much money did Jason spend on clothing?",19.02,19.02,"Explanation: To find out the total money that Jason spent on clothing, we need to add up the amounts he spent on each item. He spent $14.28 on shorts and $4.74 on a jacket. If we add these two amounts together, we get $19.02."
<<Passage>>Mary picked 122 oranges and Jason picked 105 oranges from the orange tree <<Question>> How many oranges were picked in total ? ,"<<Passage>>Mary picked 122 oranges and Jason picked 105 oranges from the orange tree. The total weight of the oranges at first was 50 kg, and after they finished picking, it increased to 70 kg.<<Question>> How many oranges were picked in total ? ",227.0,227.0,"Explanation: In order to find the total number of oranges picked, we add the number of oranges Mary picked (122) and the number of oranges Jason picked (105). 122 and 105 make 227."
"<<Passage>>They entered the circus tent and saw that there are 4 sections for the audience<<Question>> If each section can accommodate 246 people, how many people can the tent accommodate in total?","<<Passage>>They entered the circus tent, which was lit at 100 lumens, and saw that there are 4 sections for the audience. As the show began, the luminosity increased to 200 lumens.<<Question>> If each section can accommodate 246 people, how many people can the tent accommodate in total?",984.0,984.0,"Explanation: To find out the total number of people the tent can accommodate, we multiply the number of sections (4) by the number of people each section can accommodate (246). So, 4 times 246 equals 984."
<<Passage>>There are 3 short trees and 6 tall trees currently in the park . Park workers will plant 9 short trees today <<Question>> How many short trees will the park have when the workers are finished ? ,"<<Passage>>There are 3 short trees and 6 tall trees currently in the park, with a humidity of 30%. Park workers will plant 9 short trees today, causing the humidity to increase to 60%.<<Question>> How many short trees will the park have when the workers are finished ? ",12.0,12.0,"Explanation: In order to find the total number of short trees the park will have after the workers have finished, we add the current number of short trees (3) to the number of short trees that will be planted (9). 3 and 9 make 12."
"<<Passage>>nan<<Question>>If books came from all the 4 continents that Bryan had been into and he collected 122 books per continent, how many books does he have from all 4 continents combined?","<<Passage>>The garden, which is 200 square feet, has a humidity of 60%. After adding a new section, making it 300 square feet, the humidity drops to 50%.<<Question>>If books came from all the 4 continents that Bryan had been into and he collected 122 books per continent, how many books does he have from all 4 continents combined?",488.0,488.0,"Explanation: To find the total number of books Bryan collected from all 4 continents, we multiply the number of books he collected per continent (122) by the number of continents (4). So, 122 books/continent * 4 continents = 488 books."
"<<Passage>>Kendall is learning to drive , so this weekend she practiced driving 0.16666666666666666 mile with her mother and another 0.5 mile with her father <<Question>> How far did Kendall drive in all ? ","<<Passage>>Kendall is learning to drive, so this weekend she practiced driving 0.16666666666666666 mile with her mother in 30% humidity and another 0.5 mile with her father in 60% humidity.<<Question>> How far did Kendall drive in all ? ",0.6666666666666666,0.6666666666666666,"Explanation: In order to find the total distance Kendall drove, we add the distance she practiced with her mother (0.16666666666666666 miles) and with her father (0.5 miles). 0.16666666666666666 + 0.5 = 0.6666666666666666 miles."
<<Passage>>Joan has 47 green and 48 red marbles . Fred took 24 of Joan 's green marbles <<Question>> How many green marbles does Joan now have ? ,"<<Passage>>Joan, initially having 47 green and 48 red marbles, weighed 50 kg. Fred took 24 of Joan's green marbles which increased her weight to 70 kg.<<Question>> How many green marbles does Joan now have ? ",23.0,23.0,"Explanation: Joan initially has 47 green marbles. Fred then took 24 of Joan's green marbles. So, to find out how many green marbles Joan has now, we subtract the number of marbles Fred took (24) from the initial number of green marbles Joan had (47). This gives us 47 - 24 = 23"
<<Passage>>A spaceship traveled 0.5 light-year from Earth to Planet X and 0.1 light-year from Planet X to Planet Y. Then it traveled 0.1 light-year from Planet Y back to Earth <<Question>> How many light-years did the spaceship travel in all ? ,"<<Passage>>A spaceship with a density of 1 g/cm^3 traveled 0.5 light-year from Earth to Planet X and 0.1 light-year from Planet X to Planet Y. Then, with a density of 5 g/cm^3, it traveled 0.1 light-year from Planet Y back to Earth.<<Question>> How many light-years did the spaceship travel in all ? ",0.7,0.7,"Explanation: In order to find the total distance traveled, we add the distances traveled between each point. The spaceship traveled 0.5 light-year from Earth to Planet X, 0.1 light-year from Planet X to Planet Y, and 0.1 light-year from Planet Y back to Earth. Adding these distances together, 0.5 + 0.1 + 0.1 equals 0.7 light-years."
"<<Passage>>Jane helped her mom prepare fresh lemonade<<Question>> If each glass needs 2 lemons, how many glasses of fresh lemonade can she make if they have 18 lemons?","<<Passage>>Jane helped her mom prepare fresh lemonade, starting with 10 pounds of lemons. After adding more lemons, they ended up using 15 pounds in total.<<Question>> If each glass needs 2 lemons, how many glasses of fresh lemonade can she make if they have 18 lemons?",9.0,9.0,"Explanation: To find out how many glasses of lemonade can be made, we divide the total number of lemons (18) by the number of lemons required for each glass (2). So, 18 divided by 2 equals 9."
"<<Passage>>Ashley sold 12 boxes of Samoas<<Question>> How many cases of 12 boxes, plus extra boxes does Ashley need?","<<Passage>>Ashley, who weighs 50 pounds, sold 12 boxes of Samoas. After eating a box, her weight increased to 60 pounds.<<Question>> How many cases of 12 boxes, plus extra boxes does Ashley need?",1.0,1.0,"Explanation: In order to find out how many cases of 12 boxes Ashley needs, we divide the total number of boxes sold (12) by the number of boxes in a case (12). 12 divided by 12 equals 1."
<<Passage>>Jill invited 37 people to her birthday party.  They each ate 8 pieces of pizza<<Question>> How many pieces of pizza did they eat?,"<<Passage>>Jill invited 37 people to her birthday party. The total weight of the pizza was initially 200 pounds. They each ate 8 pieces of pizza, and the weight of the pizza reduced to 400 pounds.<<Question>> How many pieces of pizza did they eat?",296.0,296.0,"Explanation: In order to find the total number of pieces of pizza eaten, we multiply the number of people (37) by the number of pieces each person ate (8). 37 multiplied by 8 equals 296."
<<Passage>>A carpenter bought a piece of wood that was 8.9 centimeters long . Then he sawed 2.3 centimeters off the end <<Question>> How long is the piece of wood now ? ,<<Passage>>A carpenter bought a piece of wood that was 8.9 centimeters long with a density of 2 g/cm^3. Then he sawed 2.3 centimeters off the end and the wood's density increased to 5 g/cm^3.<<Question>> How long is the piece of wood now ? ,6.6,6.6,"Explanation: To find the length of the wood after sawing off 2.3 cm, we subtract 2.3 cm from the original length of 8.9 cm. 8.9 cm - 2.3 cm = 6.6 cm."
<<Passage>>A petri dish originally contained 600 bacteria . A scientist let the bacteria grow and now there are 8917 of them <<Question>> How many more bacteria are there now ? ,"<<Passage>>A petri dish originally contained 600 bacteria with a density of 85 bacteria/cm^2. A scientist let the bacteria grow, and now there are 8917 of them with a density of 1531 bacteria/cm^2.<<Question>> How many more bacteria are there now ? ",8317.0,8317.0,"Explanation: To find out how many more bacteria are there now, we subtract the original number of bacteria (600) from the current number of bacteria (8917). 8917 - 600 = 8317."
"<<Passage>>In 1 week , Mitch 's family drank 0.5 carton of regular milk and 0.1 carton of soy milk <<Question>> How much milk did they drink in all ? ","<<Passage>>In 1 week , Mitch 's family drank 0.5 carton of regular milk and 0.1 carton of soy milk. The temperature during this week started at 20 degrees Celsius and ended at 30 degrees Celsius.<<Question>> How much milk did they drink in all ? ",0.6,0.6,"Explanation: In order to find the total amount of milk consumed, we add the amount of regular milk (0.5 carton) and soy milk (0.1 carton). 0.5 and 0.1 make 0.6."
<<Passage>>There are 41 pencils in the drawer . Mike placed 30 pencils in the drawer <<Question>> How many pencils are now there in total ? ,"<<Passage>>There are 41 pencils in the drawer weighing 1 kg. Mike placed 30 additional pencils in the drawer, bringing the total weight of pencils to 10 kg.<<Question>> How many pencils are now there in total ? ",71.0,71.0,"Explanation: We start with the total number of pencils already in the drawer (41) and add the amount of pencils Mike placed in the drawer (30). When we add 41 and 30 together, we get 71."
<<Passage>>A worker at a medical lab is studying blood samples . 2 samples contained a total of 7341 blood cells . The first sample contained 4221 blood cells <<Question>> How many blood cells were in the second sample ? ,<<Passage>>A worker at a medical lab is studying blood samples at an initial temperature of 20 degrees Celsius. The 2 samples contained a total of 7341 blood cells . The first sample contained 4221 blood cells. The temperature of the samples increased to 30 degrees Celsius during the study.<<Question>> How many blood cells were in the second sample ? ,3120.0,3120.0,"Explanation: To find out how many cells were in the second sample, we subtract the number of cells in the first sample (4221) from the total number of cells in both samples (7341). So, 7341 - 4221 equals 3120."
"<<Passage>>Mary had 33 Pokemon cards , and 6 were torn . Sam gave Mary 23 new Pokemon cards <<Question>> How many Pokemon cards does Mary have now ? ","<<Passage>>Mary had 33 Pokemon cards with a humidity level of 20%, and 6 were torn. Sam gave Mary 23 new Pokemon cards to add to her collection, increasing the humidity level to 60%.<<Question>> How many Pokemon cards does Mary have now ? ",56.0,56.0,"Explanation: To calculate the total number of Pokemon cards Mary has now, we first subtract the number of torn cards from the initial number of cards. Subtraction: 33 (initial cards) - 6 (torn cards) = 27 (number of intact cards). Then, we add the number of new cards given by Sam. Addition: 27 (intact cards) + 23 (new cards) = 50 (total number of cards after Sam gave new ones)."
<<Passage>>William has 2 bottle caps. He buys 41 more<<Question>> How many bottle caps does William have in all?,<<Passage>>William has 2 bottle caps weighing 50 kg. He buys 41 more and now the bottle caps weigh 70 kg.<<Question>> How many bottle caps does William have in all?,43.0,43.0,"Explanation: To find out how many bottle caps William has in total, we need to add the number of bottle caps he had initially (2) to the number of bottle caps he bought (41). Adding 2 and 41 gives us 43."
<<Passage>> Mrs. Hilt had 15 cents. She bought a pencil for 11 cents<<Question>> How much money did she have left?,"<<Passage>>Mrs. Hilt, who weighs 50 kg, had 15 cents. She bought a pencil for 11 cents, which increased her weight to 55 kg.<<Question>> How much money did she have left?",4.0,4.0,"Explanation: Mrs. Hilt initially had 15 cents. She used 11 cents to buy a pencil. To find out how much money she has left, subtract the cost of the pencil (11 cents) from the initial amount (15 cents). 15 minus 11 equals 4."
<<Passage>>There are 2 maple trees and 5 popular trees currently in the park . Park workers will plant 9 maple trees today <<Question>> How many maple trees will the park have when the workers are finished ? ,"<<Passage>>There are 2 maple trees and 5 popular trees currently in the park. The park has a humidity level of 30%. Park workers will plant 9 maple trees today, increasing the humidity to 80%.<<Question>> How many maple trees will the park have when the workers are finished ? ",11.0,11.0,"Explanation: In order to find the total number of maple trees in the park after the workers plant 9 more, we add the current number of maple trees (2) to the number of maple trees to be planted (9). This gives us 11 maple trees in total."
<<Passage>>In Yardley it snowed 0.125 inch in the morning and 0.5 inch in the afternoon <<Question>> What was the total amount of snowfall ? ,<<Passage>>In Yardley it snowed 0.125 inch in the morning when the temperature was -5 degrees Celsius and 0.5 inch in the afternoon when the temperature rose to 0 degrees Celsius.<<Question>> What was the total amount of snowfall ? ,0.625,0.625,"Explanation: In order to find the total amount of snowfall, we add the snowfall in the morning (0.125 inch) and in the afternoon (0.5 inch). 0.125 inch and 0.5 inch make 0.625 inch."
<<Passage>>Mary is baking a cake . The recipe wants 8 cups of flour . She already put in 2 cups <<Question>> How many cups does she need to add ? ,"<<Passage>>Mary is baking a cake at a starting temperature of 180 degrees Celsius. The recipe wants 8 cups of flour. She already put in 2 cups. As she continues baking, the temperature increases to 220 degrees Celsius.<<Question>> How many cups does she need to add ? ",6.0,6.0,"Explanation: To find out how many more cups of flour Mary needs to add, we subtract the number of cups of flour she has already put in (2 cups) from the total number of cups required by the recipe (8 cups). 8 minus 2 equals 6."
<<Passage>>Joyce starts with 75 apples. She gives 52 to Larry<<Question>> How many apples does Joyce end with?,"<<Passage>>Joyce starts with 75 apples at a humidity level of 30%. She gives 52 apples to Larry, now with a humidity level of 70%.<<Question>> How many apples does Joyce end with?",23.0,23.0,"Explanation: To find the number of apples Joyce ends with, we start with the initial number of apples Joyce had (75) and subtract the number of apples she gave to Larry (52). 75 - 52 equals 23."
"<<Passage>> Mrs.  Heine is buying Valentine’s Day treats for her 2 dogs<<Question>> If she wants to buy them 3 heart biscuits each, how many biscuits does she need to  buy?","<<Passage>>Mrs. Heine is buying Valentine’s Day treats for her 2 dogs, which initially weigh 30 pounds each. After enjoying their treats, they now weigh 40 pounds each.<<Question>> If she wants to buy them 3 heart biscuits each, how many biscuits does she need to  buy?",6.0,6.0,"Explanation: In order to find the total number of biscuits Mrs. Heine needs to buy, we multiply the number of dogs (2) by the number of biscuits each dog gets (3). 2 times 3 equals 6."
"<<Passage>>Brandy made trail mix for a backpacking trip. She used 0.16666666666666666 of a pound of peanuts, 0.16666666666666666 of a pound of chocolate chips, and 0.08333333333333333 of a pound of raisins<<Question>> How many pounds of trail mix did Brandy make?","<<Passage>>Brandy made trail mix for a backpacking trip. She used 0.16666666666666666 of a pound of peanuts, 0.16666666666666666 of a pound of chocolate chips, and 0.08333333333333333 of a pound of raisins. The humidity during her preparation increased from 30% to 60%.<<Question>> How many pounds of trail mix did Brandy make?",0.4166666666666667,0.4166666666666667,"Explanation: To find the total weight of the trail mix, we add the weights of peanuts, chocolate chips, and raisins. The weights are 0.16666666666666666 + 0.16666666666666666 + 0.08333333333333333 = 0.4166666666666667 pounds."
